,ts,action,img_path,user_x,lat,lon
159453,1601000580.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601000580.png,user02,37.52152187777777,127.03270926666669
159470,1599563340.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599563340.png,user04,37.43495765,127.13889215833336
159475,1599045660.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599045660.png,user02,37.521546066666666,127.03285830000002
159483,1599961140.0,personal_care,./ETRI_data_RP_png/user05/1599958380/RP/1599961140.png,user05,37.49180938333333,127.03044701666666
159490,1599961140.0,meal,./ETRI_data_RP_png/user04/1599957060/RP/1599961140.png,user04,37.600749183333335,126.91820186111111
159496,1599216600.0,household,./ETRI_data_RP_png/user04/1599174600/RP/1599216600.png,user04,37.43496844166668,127.13891425833334
159499,1599216600.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599216600.png,user02,37.52163638181818,127.03266299090907
159503,1600651980.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600651980.png,user02,37.52151768888889,127.0327117
159509,1600651980.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600651980.png,user04,37.47783002727273,127.12263507272728
159519,1600743540.0,travel,./ETRI_data_RP_png/user04/1600726800/RP/1600743540.png,user04,37.47876826666666,127.11898362499998
159523,1600743540.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600743540.png,user02,37.521553266666665,127.03269125333333
159528,1600470300.0,recreation_etc,./ETRI_data_RP_png/user04/1600470000/RP/1600470300.png,user04,37.434924890909095,127.13885395454544
159542,1601122140.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601122140.png,user04,37.43523626,127.13816066
159551,1599824400.0,outdoor_act,./ETRI_data_RP_png/user04/1599776160/RP/1599824400.png,user04,37.43369811,127.138546305
159557,1600069560.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600069560.png,user04,37.4776868,127.12248904545454
159569,1601100540.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601100540.png,user04,37.43497265,127.13887511666668
159570,1601100540.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601100540.png,user12,37.5823642,126.95028265555555
159580,1600076340.0,travel,./ETRI_data_RP_png/user04/1600035000/RP/1600076340.png,user04,37.478058366666666,127.14177184285712
159589,1599559200.0,socialising,./ETRI_data_RP_png/user04/1599522960/RP/1599559200.png,user04,37.43496734736843,127.1388453
159596,1599969840.0,socialising,./ETRI_data_RP_png/user04/1599957060/RP/1599969840.png,user04,37.434960375,127.13888379166666
159603,1599969840.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599969840.png,user02,37.53003911666667,127.03766980833336
159614,1600049640.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600049640.png,user04,37.477735460000005,127.12300768999998
159617,1599729300.0,travel,./ETRI_data_RP_png/user04/1599690000/RP/1599729300.png,user04,37.47783660588235,127.12312668823527
159621,1599217380.0,household,./ETRI_data_RP_png/user04/1599174600/RP/1599217380.png,user04,37.43495024999999,127.13889323333336
159624,1599217380.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599217380.png,user02,37.52163675833334,127.0326590333333
159634,1599992100.0,work,./ETRI_data_RP_png/user02/1599922800/RP/1599992100.png,user02,37.52116746666667,127.03309547777778
159650,1599992100.0,household,./ETRI_data_RP_png/user04/1599957060/RP/1599992100.png,user04,37.43491835,127.13885682500002
159654,1600942260.0,household,./ETRI_data_RP_png/user04/1600899900/RP/1600942260.png,user04,37.43464229999999,127.134300185
159663,1600757220.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600757220.png,user04,37.47768451818183,127.12244630000004
159672,1600757220.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600757220.png,user02,37.521509944444446,127.0326989
159683,1600823460.0,travel,./ETRI_data_RP_png/user04/1600816860/RP/1600823460.png,user04,37.49697463000001,127.07132981499996
159687,1600823460.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600823460.png,user02,37.52151476666666,127.03270781111112
159708,1600644060.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600644060.png,user04,37.47086,127.12673681176472
159712,1600068060.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600068060.png,user04,37.47828854705882,127.12277466470589
159718,1600903320.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600903320.png,user04,37.47779369166666,127.122365925
159734,1600421640.0,meal,./ETRI_data_RP_png/user04/1600380900/RP/1600421640.png,user04,37.47774945,127.12317139166667
159742,1600150860.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600150860.png,user04,37.47768069166667,127.122336225
159762,1600739400.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600739400.png,user04,37.477729016666665,127.12240897500004
159768,1598845920.0,meal,./ETRI_data_RP_png/user04/1598828400/RP/1598845920.png,user04,37.64994165,127.01264301
159784,1601088180.0,meal,./ETRI_data_RP_png/user02/1601046000/RP/1601088180.png,user02,37.529797916666666,127.03758204999998
159793,1601088180.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601088180.png,user04,37.4349514,127.1388905
159795,1601626680.0,sleep,./ETRI_data_RP_png/user06/1601564400/RP/1601626680.png,user06,37.513633355,127.04586865499998
159797,1599544680.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599544680.png,user04,37.477852885,127.12276889
159803,1599656220.0,socialising,./ETRI_data_RP_png/user04/1599603600/RP/1599656220.png,user04,37.47760871818181,127.12323064545456
159805,1599121920.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599121920.png,user02,37.5212024,127.03316316666668
159809,1599121920.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599121920.png,user04,37.477747041666674,127.12259306666664
159816,1599797040.0,travel,./ETRI_data_RP_png/user04/1599776160/RP/1599797040.png,user04,37.49535102,127.09431422999998
159821,1599090780.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599090780.png,user04,37.47769410833333,127.12259533333332
159824,1599090780.0,travel,./ETRI_data_RP_png/user02/1599058800/RP/1599090780.png,user02,37.52153493,127.03271094999998
159833,1598838300.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598838300.png,user04,37.532502805,127.141678915
159839,1599038280.0,travel,./ETRI_data_RP_png/user04/1599001800/RP/1599038280.png,user04,37.477790258333336,127.12267506666664
159842,1599038280.0,meal,./ETRI_data_RP_png/user02/1598972400/RP/1599038280.png,user02,37.52156255555556,127.03270692222225
159846,1600300440.0,socialising,./ETRI_data_RP_png/user04/1600294800/RP/1600300440.png,user04,37.4349542909091,127.13889185454546
159852,1601087040.0,household,./ETRI_data_RP_png/user02/1601046000/RP/1601087040.png,user02,37.52983768333334,127.03758478333332
159859,1601087040.0,household,./ETRI_data_RP_png/user04/1601079300/RP/1601087040.png,user04,37.434940116666674,127.13888108333332
159862,1601014980.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601014980.png,user02,37.52153398888888,127.0327120222222
159878,1600834980.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600834980.png,user02,37.52152036666666,127.03270944444444
159882,1599885540.0,recreation_etc,./ETRI_data_RP_png/user04/1599859800/RP/1599885540.png,user04,37.43471498500001,127.138847175
159894,1599862920.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599862920.png,user04,37.43494015833334,127.13886609166666
159898,1600596660.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600596660.png,user04,37.434962625,127.13887013333334
159905,1600596660.0,meal,./ETRI_data_RP_png/user02/1600592340/RP/1600596660.png,user02,37.52976644166666,127.03758205833331
159914,1600748820.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600748820.png,user02,37.521507775,127.0327018
159920,1600748820.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600748820.png,user04,37.47768195,127.1223518
159932,1599449700.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599449700.png,user04,37.47772800833333,127.12259318333334
159934,1598951040.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598951040.png,user02,37.52158486666666,127.03276065555556
159941,1599813720.0,socialising,./ETRI_data_RP_png/user04/1599776160/RP/1599813720.png,user04,37.434954475,127.13889249166664
159944,1598857440.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598857440.png,user04,37.47767120833333,127.1223151833333
159961,1601178360.0,travel,./ETRI_data_RP_png/user04/1601163000/RP/1601178360.png,user04,37.44020080000001,127.1451953473684
159993,1601188380.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601188380.png,user04,37.434964675,127.13888801666666
160006,1599193620.0,travel,./ETRI_data_RP_png/user04/1599174600/RP/1599193620.png,user04,37.43620085,127.13875898999996
160008,1599438960.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599438960.png,user04,37.47768891666667,127.12282469166664
160011,1599782160.0,socialising,./ETRI_data_RP_png/user04/1599776160/RP/1599782160.png,user04,37.477870341666666,127.12330658333332
160015,1601023860.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601023860.png,user04,37.477673575,127.12228969166668
160022,1599538200.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599538200.png,user04,37.47768122727272,127.12291084545454
160028,1598866860.0,shop,./ETRI_data_RP_png/user04/1598828400/RP/1598866860.png,user04,37.47917615,127.11877806666666
160036,1601124900.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601124900.png,user04,37.43495913333334,127.13887854166666
160048,1601018580.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601018580.png,user04,37.47765544666666,127.12314037333336
160051,1601018580.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601018580.png,user02,37.521493988888885,127.0327211888889
160055,1599794760.0,meal,./ETRI_data_RP_png/user04/1599776160/RP/1599794760.png,user04,37.43495719166667,127.13887822499998
160059,1599264180.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599264180.png,user04,37.43613181,127.139252565
160065,1599560340.0,meal,./ETRI_data_RP_png/user04/1599522960/RP/1599560340.png,user04,37.43505137,127.138685255
160066,1601541120.0,personal_care,./ETRI_data_RP_png/user06/1601478000/RP/1601541120.png,user06,37.51361709999999,127.0457752
160077,1600833480.0,meal,./ETRI_data_RP_png/user02/1600786800/RP/1600833480.png,user02,37.52151771,127.03270732
160082,1600164180.0,shop,./ETRI_data_RP_png/user06/1600095600/RP/1600164180.png,user06,37.46297854,127.035782985
160089,1600164180.0,meal,./ETRI_data_RP_png/user04/1600122300/RP/1600164180.png,user04,37.43495346153846,127.13887484615384
160097,1600684020.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600684020.png,user02,37.521506566666666,127.03270315555557
160104,1599365580.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599365580.png,user04,37.44407116111111,127.14116726666668
160118,1601182260.0,socialising,./ETRI_data_RP_png/user04/1601163000/RP/1601182260.png,user04,37.44034168999999,127.146278045
160126,1600138800.0,household,./ETRI_data_RP_png/user04/1600122300/RP/1600138800.png,user04,37.43527457,127.13878124
160129,1600681980.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600681980.png,user02,37.52151556666666,127.03270810833332
160134,1600681980.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600681980.png,user04,37.476930264705885,127.12341360588236
160142,1599816060.0,socialising,./ETRI_data_RP_png/user04/1599776160/RP/1599816060.png,user04,37.43494535,127.13887103333332
160165,1600490940.0,hobby,./ETRI_data_RP_png/user12/1600468200/RP/1600490940.png,user12,37.62800058571429,126.89096109285713
160175,1600490940.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600490940.png,user04,37.43490454166668,127.13884425833334
160190,1600584060.0,recreation_etc,./ETRI_data_RP_png/user04/1600558200/RP/1600584060.png,user04,37.434966125,127.138868125
160198,1600325940.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600325940.png,user04,37.43495979166667,127.13885525
160206,1600223400.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600223400.png,user04,37.47766800833333,127.12228271666665
160210,1599565620.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599565620.png,user04,37.43496570833333,127.13891026666668
160227,1601203440.0,recreation_media,./ETRI_data_RP_png/user04/1601163000/RP/1601203440.png,user04,37.43496773333333,127.13888286666666
160231,1600397940.0,travel,./ETRI_data_RP_png/user04/1600380900/RP/1600397940.png,user04,37.48087781666667,127.12237996666666
160237,1600582320.0,recreation_etc,./ETRI_data_RP_png/user04/1600558200/RP/1600582320.png,user04,37.43493551666666,127.13885706666667
160244,1600398540.0,meal,./ETRI_data_RP_png/user04/1600380900/RP/1600398540.png,user04,37.480909800000006,127.12235354545456
160247,1599029100.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599029100.png,user04,37.4776603,127.12303619285714
160250,1599894300.0,travel,./ETRI_data_RP_png/user02/1599893100/RP/1599894300.png,user02,37.55080702222222,127.1938983222222
160261,1599894300.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599894300.png,user04,37.43493545833334,127.13887965833334
160272,1599382260.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599382260.png,user04,37.434965258333335,127.13891278333334
160273,1599382260.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599382260.png,user12,37.22621983333333,128.34658925
160280,1599203220.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599203220.png,user04,37.4777284,127.12302708333334
160294,1600688220.0,outdoor_act,./ETRI_data_RP_png/user04/1600640400/RP/1600688220.png,user04,37.481213463636365,127.14260142727277
160304,1599967740.0,travel,./ETRI_data_RP_png/user04/1599957060/RP/1599967740.png,user04,37.500392665,127.07762582499996
160308,1599967740.0,study,./ETRI_data_RP_png/user02/1599922800/RP/1599967740.png,user02,37.529910725,127.037725175
160313,1599128580.0,household,./ETRI_data_RP_png/user04/1599085500/RP/1599128580.png,user04,37.43496935,127.138657175
160318,1599128580.0,socialising,./ETRI_data_RP_png/user02/1599058800/RP/1599128580.png,user02,37.52212260833334,127.03141790000002
160325,1599566400.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599566400.png,user04,37.43496148333333,127.138894525
160336,1599008700.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599008700.png,user02,37.5215601888889,127.03271451111112
160339,1599028140.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599028140.png,user04,37.47774613333334,127.12265329999998
160343,1598940300.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598940300.png,user02,37.52158951111111,127.03276602222223
160349,1599390600.0,household,./ETRI_data_RP_png/user04/1599347400/RP/1599390600.png,user04,37.4350182076923,127.13880603846157
160355,1599102660.0,meal,./ETRI_data_RP_png/user02/1599058800/RP/1599102660.png,user02,37.52397555,127.02830954166666
160360,1599102660.0,meal,./ETRI_data_RP_png/user04/1599085500/RP/1599102660.png,user04,37.48798788999999,127.13269339
160370,1599473880.0,household,./ETRI_data_RP_png/user04/1599430860/RP/1599473880.png,user04,37.43502521333333,127.13875915333333
160392,1600492260.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600492260.png,user04,37.4350775,127.13862
160398,1600236480.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600236480.png,user04,37.477715609090914,127.1227019090909
160404,1599534180.0,meal,./ETRI_data_RP_png/user04/1599522960/RP/1599534180.png,user04,37.43495257333334,127.13888653333336
160419,1599123540.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599123540.png,user04,37.47772521666666,127.12305298333332
160428,1599563580.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599563580.png,user04,37.43495958333333,127.13889153333332
160432,1600650480.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600650480.png,user02,37.52151458888889,127.03269973333332
160438,1600650480.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600650480.png,user04,37.47778525,127.12262074166668
160442,1600432080.0,household,./ETRI_data_RP_png/user04/1600380900/RP/1600432080.png,user04,37.48121430833333,127.14244029166667
160449,1599888540.0,recreation_etc,./ETRI_data_RP_png/user04/1599859800/RP/1599888540.png,user04,37.435046535,127.13863264
160453,1599701340.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599701340.png,user04,37.47768224166666,127.12250545
160469,1598870880.0,meal,./ETRI_data_RP_png/user04/1598828400/RP/1598870880.png,user04,37.434960616666665,127.13884790833332
160472,1600848420.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600848420.png,user02,37.52151968888889,127.03270646666668
160478,1600848420.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600848420.png,user04,37.477697654545445,127.12251819090908
160496,1600171560.0,outdoor_act,./ETRI_data_RP_png/user04/1600122300/RP/1600171560.png,user04,37.434963575000005,127.13888064166665
160498,1601627820.0,sleep,./ETRI_data_RP_png/user06/1601564400/RP/1601627820.png,user06,37.51363832,127.04585741
160500,1599639240.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599639240.png,user11,37.48460158333333,126.981584625
160504,1598859900.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598859900.png,user04,37.47766423076923,127.1227147692308
160510,1599022440.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599022440.png,user04,37.47770015833333,127.12250319999998
160517,1599022440.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599022440.png,user02,37.52156081111112,127.032718
