,ts,action,img_path
42396,1600601100.0,outdoor_act,./train/data/user04/1600558200/RP/1600601100.png
35862,1599799740.0,work,./train/data/user04/1599776160/RP/1599799740.png
45216,1600924500.0,work,./train/data/user04/1600899900/RP/1600924500.png
11351,1599970980.0,recreation_media,./train/data/user02/1599922800/RP/1599970980.png
25054,1600833960.0,work,./train/data/user03/1600792200/RP/1600833960.png
42123,1600571220.0,meal,./train/data/user04/1600558200/RP/1600571220.png
6594,1600854420.0,recreation_etc,./train/data/user01/1600831800/RP/1600854420.png
13748,1601105460.0,travel,./train/data/user02/1601046000/RP/1601105460.png
45562,1601019300.0,work,./train/data/user04/1600986000/RP/1601019300.png
31857,1599315480.0,recreation_media,./train/data/user04/1599261300/RP/1599315480.png
11631,1600649580.0,work,./train/data/user02/1600614000/RP/1600649580.png
10967,1599971820.0,meal,./train/data/user02/1599922800/RP/1599971820.png
5119,1600513560.0,travel,./train/data/user01/1600450920/RP/1600513560.png
13728,1601103000.0,study,./train/data/user02/1601046000/RP/1601103000.png
18930,1600064160.0,work,./train/data/user03/1600020000/RP/1600064160.png
29461,1598933580.0,work,./train/data/user04/1598912400/RP/1598933580.png
20050,1600159500.0,travel,./train/data/user03/1600106400/RP/1600159500.png
5238,1600604760.0,recreation_etc,./train/data/user01/1600527600/RP/1600604760.png
45450,1600948260.0,household,./train/data/user04/1600899900/RP/1600948260.png
47462,1601178600.0,travel,./train/data/user04/1601163000/RP/1601178600.png
405,1599281340.0,meal,./train/data/user01/1599269580/RP/1599281340.png
3745,1600064700.0,recreation_media,./train/data/user01/1600013400/RP/1600064700.png
28344,1598854860.0,work,./train/data/user04/1598828400/RP/1598854860.png
1374,1599458940.0,work,./train/data/user01/1599442080/RP/1599458940.png
6304,1600855800.0,recreation_media,./train/data/user01/1600831800/RP/1600855800.png
47637,1601194620.0,work,./train/data/user04/1601163000/RP/1601194620.png
4781,1600511280.0,recreation_etc,./train/data/user01/1600450920/RP/1600511280.png
19560,1600159260.0,travel,./train/data/user03/1600106400/RP/1600159260.png
34425,1599543060.0,work,./train/data/user04/1599522960/RP/1599543060.png
4010,1600318620.0,meal,./train/data/user01/1600315920/RP/1600318620.png
19477,1600158420.0,work,./train/data/user03/1600106400/RP/1600158420.png
11330,1599990300.0,work,./train/data/user02/1599922800/RP/1599990300.png
44272,1600822980.0,travel,./train/data/user04/1600816860/RP/1600822980.png
6981,1601013300.0,recreation_media,./train/data/user01/1601002200/RP/1601013300.png
45617,1601019420.0,work,./train/data/user04/1600986000/RP/1601019420.png
20337,1600241100.0,work,./train/data/user03/1600192800/RP/1600241100.png
10112,1599117360.0,work,./train/data/user02/1599058800/RP/1599117360.png
35082,1599711600.0,socialising,./train/data/user04/1599690000/RP/1599711600.png
16133,1599310200.0,recreation_media,./train/data/user03/1599231660/RP/1599310200.png
14568,1598843760.0,recreation_media,./train/data/user03/1598818020/RP/1598843760.png
1851,1599549360.0,recreation_media,./train/data/user01/1599531660/RP/1599549360.png
12716,1600744260.0,meal,./train/data/user02/1600700400/RP/1600744260.png
10899,1599972960.0,meal,./train/data/user02/1599922800/RP/1599972960.png
17754,1599620160.0,work,./train/data/user03/1599584400/RP/1599620160.png
26631,1601026200.0,travel,./train/data/user03/1600963200/RP/1601026200.png
25327,1600822440.0,work,./train/data/user03/1600792200/RP/1600822440.png
22554,1600500180.0,travel,./train/data/user03/1600448400/RP/1600500180.png
20234,1600247700.0,socialising,./train/data/user03/1600192800/RP/1600247700.png
28003,1601212020.0,recreation_media,./train/data/user03/1601141400/RP/1601212020.png
3046,1599991860.0,meal,./train/data/user01/1599922800/RP/1599991860.png
17583,1599553140.0,work,./train/data/user03/1599510360/RP/1599553140.png
25027,1600818180.0,work,./train/data/user03/1600792200/RP/1600818180.png
1056,1599449640.0,work,./train/data/user01/1599442080/RP/1599449640.png
47573,1601206200.0,outdoor_act,./train/data/user04/1601163000/RP/1601206200.png
46865,1601080800.0,meal,./train/data/user04/1601079300/RP/1601080800.png
18691,1599985200.0,socialising,./train/data/user03/1599928800/RP/1599985200.png
0,1598876700.0,travel,./train/data/user01/1598832660/RP/1598876700.png
34256,1599524340.0,work,./train/data/user04/1599522960/RP/1599524340.png
41167,1600429740.0,outdoor_act,./train/data/user04/1600380900/RP/1600429740.png
17182,1599461820.0,recreation_media,./train/data/user03/1599422400/RP/1599461820.png
1976,1599562440.0,recreation_media,./train/data/user01/1599531660/RP/1599562440.png
28020,1601214540.0,recreation_media,./train/data/user03/1601141400/RP/1601214540.png
44044,1600753020.0,work,./train/data/user04/1600726800/RP/1600753020.png
23804,1600697640.0,recreation_media,./train/data/user03/1600635600/RP/1600697640.png
33561,1599470340.0,travel,./train/data/user04/1599430860/RP/1599470340.png
29037,1598941080.0,work,./train/data/user04/1598912400/RP/1598941080.png
32367,1599311040.0,travel,./train/data/user04/1599261300/RP/1599311040.png
5361,1600593420.0,hobby,./train/data/user01/1600527600/RP/1600593420.png
37680,1600038660.0,travel,./train/data/user04/1600035000/RP/1600038660.png
35440,1599821700.0,socialising,./train/data/user04/1599776160/RP/1599821700.png
13790,1601102160.0,study,./train/data/user02/1601046000/RP/1601102160.png
20058,1600168860.0,recreation_etc,./train/data/user03/1600106400/RP/1600168860.png
40611,1600396860.0,travel,./train/data/user04/1600380900/RP/1600396860.png
2307,1599894060.0,hobby,./train/data/user01/1599890820/RP/1599894060.png
46643,1601088480.0,recreation_media,./train/data/user04/1601079300/RP/1601088480.png
25738,1600918920.0,work,./train/data/user03/1600876800/RP/1600918920.png
4021,1600351560.0,meal,./train/data/user01/1600315920/RP/1600351560.png
29621,1599038040.0,work,./train/data/user04/1599001800/RP/1599038040.png
30443,1599134160.0,outdoor_act,./train/data/user04/1599085500/RP/1599134160.png
44064,1600758000.0,work,./train/data/user04/1600726800/RP/1600758000.png
6362,1600864260.0,study,./train/data/user01/1600831800/RP/1600864260.png
44789,1600948680.0,household,./train/data/user04/1600899900/RP/1600948680.png
13523,1601004960.0,meal,./train/data/user02/1600961640/RP/1601004960.png
15541,1599016200.0,socialising,./train/data/user03/1598986800/RP/1599016200.png
16377,1599298020.0,recreation_media,./train/data/user03/1599231660/RP/1599298020.png
12218,1600733580.0,work,./train/data/user02/1600700400/RP/1600733580.png
16188,1599284280.0,recreation_media,./train/data/user03/1599231660/RP/1599284280.png
14758,1598938080.0,work,./train/data/user03/1598886300/RP/1598938080.png
39016,1600154940.0,work,./train/data/user04/1600122300/RP/1600154940.png
26199,1600916880.0,work,./train/data/user03/1600876800/RP/1600916880.png
16205,1599292500.0,recreation_media,./train/data/user03/1599231660/RP/1599292500.png
6545,1600860720.0,travel,./train/data/user01/1600831800/RP/1600860720.png
28221,1598874960.0,outdoor_act,./train/data/user04/1598828400/RP/1598874960.png
19666,1600156980.0,work,./train/data/user03/1600106400/RP/1600156980.png
5729,1600568280.0,travel,./train/data/user01/1600527600/RP/1600568280.png
26100,1600948440.0,outdoor_act,./train/data/user03/1600876800/RP/1600948440.png
7916,1601187060.0,travel,./train/data/user01/1601166300/RP/1601187060.png
40820,1600383960.0,travel,./train/data/user04/1600380900/RP/1600383960.png
47597,1601196180.0,work,./train/data/user04/1601163000/RP/1601196180.png
11680,1600659900.0,meal,./train/data/user02/1600614000/RP/1600659900.png
19379,1600095480.0,hobby,./train/data/user03/1600020000/RP/1600095480.png
41525,1600473000.0,recreation_media,./train/data/user04/1600470000/RP/1600473000.png
47501,1601193960.0,work,./train/data/user04/1601163000/RP/1601193960.png
39266,1600222140.0,work,./train/data/user04/1600207800/RP/1600222140.png
2112,1599901140.0,meal,./train/data/user01/1599890820/RP/1599901140.png
25712,1600939920.0,travel,./train/data/user03/1600876800/RP/1600939920.png
33532,1599456960.0,work,./train/data/user04/1599430860/RP/1599456960.png
33435,1599449760.0,work,./train/data/user04/1599430860/RP/1599449760.png
11786,1600675320.0,work,./train/data/user02/1600614000/RP/1600675320.png
28017,1601211840.0,recreation_media,./train/data/user03/1601141400/RP/1601211840.png
2710,1599986940.0,travel,./train/data/user01/1599922800/RP/1599986940.png
17656,1599564420.0,household,./train/data/user03/1599510360/RP/1599564420.png
20907,1600342080.0,sleep,./train/data/user03/1600286400/RP/1600342080.png
38610,1600155600.0,work,./train/data/user04/1600122300/RP/1600155600.png
4872,1600501020.0,work,./train/data/user01/1600450920/RP/1600501020.png
40573,1600404120.0,work,./train/data/user04/1600380900/RP/1600404120.png
35253,1599697620.0,work,./train/data/user04/1599690000/RP/1599697620.png
47077,1601083200.0,household,./train/data/user04/1601079300/RP/1601083200.png
41250,1600517040.0,recreation_media,./train/data/user04/1600470000/RP/1600517040.png
14886,1598956320.0,recreation_etc,./train/data/user03/1598886300/RP/1598956320.png
37362,1599974280.0,household,./train/data/user04/1599957060/RP/1599974280.png
303,1599273240.0,personal_care,./train/data/user01/1599269580/RP/1599273240.png
46696,1601083980.0,household,./train/data/user04/1601079300/RP/1601083980.png
47280,1601208420.0,outdoor_act,./train/data/user04/1601163000/RP/1601208420.png
38935,1600164180.0,meal,./train/data/user04/1600122300/RP/1600164180.png
11113,1599966600.0,study,./train/data/user02/1599922800/RP/1599966600.png
25462,1600904580.0,travel,./train/data/user03/1600876800/RP/1600904580.png
15671,1599114660.0,work,./train/data/user03/1599058980/RP/1599114660.png
31478,1599193320.0,travel,./train/data/user04/1599174600/RP/1599193320.png
25381,1600856160.0,work,./train/data/user03/1600792200/RP/1600856160.png
16682,1599402420.0,recreation_media,./train/data/user03/1599328800/RP/1599402420.png
2256,1599912420.0,recreation_media,./train/data/user01/1599890820/RP/1599912420.png
27980,1601179980.0,meal,./train/data/user03/1601141400/RP/1601179980.png
44252,1600853100.0,work,./train/data/user04/1600816860/RP/1600853100.png
19578,1600141380.0,work,./train/data/user03/1600106400/RP/1600141380.png
19177,1600093380.0,hobby,./train/data/user03/1600020000/RP/1600093380.png
6621,1600862040.0,travel,./train/data/user01/1600831800/RP/1600862040.png
47550,1601205540.0,recreation_media,./train/data/user04/1601163000/RP/1601205540.png
21162,1600327680.0,outdoor_act,./train/data/user03/1600286400/RP/1600327680.png
5830,1600594200.0,personal_care,./train/data/user01/1600527600/RP/1600594200.png
5118,1600510080.0,work,./train/data/user01/1600450920/RP/1600510080.png
27476,1601179440.0,meal,./train/data/user03/1601141400/RP/1601179440.png
10287,1599110100.0,work,./train/data/user02/1599058800/RP/1599110100.png
9819,1599102240.0,meal,./train/data/user02/1599058800/RP/1599102240.png
44063,1600729020.0,personal_care,./train/data/user04/1600726800/RP/1600729020.png
9418,1599035340.0,work,./train/data/user02/1598972400/RP/1599035340.png
39085,1600256940.0,outdoor_act,./train/data/user04/1600207800/RP/1600256940.png
18485,1599984660.0,socialising,./train/data/user03/1599928800/RP/1599984660.png
37150,1599964860.0,travel,./train/data/user04/1599957060/RP/1599964860.png
30134,1599022200.0,work,./train/data/user04/1599001800/RP/1599022200.png
44577,1600844760.0,work,./train/data/user04/1600816860/RP/1600844760.png
45176,1600904940.0,work,./train/data/user04/1600899900/RP/1600904940.png
4966,1600500660.0,work,./train/data/user01/1600450920/RP/1600500660.png
30691,1599111780.0,work,./train/data/user04/1599085500/RP/1599111780.png
35722,1599813840.0,socialising,./train/data/user04/1599776160/RP/1599813840.png
15410,1599025080.0,work,./train/data/user03/1598986800/RP/1599025080.png
27065,1601108340.0,recreation_media,./train/data/user03/1601054580/RP/1601108340.png
45299,1600945860.0,household,./train/data/user04/1600899900/RP/1600945860.png
40692,1600418580.0,work,./train/data/user04/1600380900/RP/1600418580.png
12425,1600769640.0,meal,./train/data/user02/1600700400/RP/1600769640.png
26422,1600989060.0,travel,./train/data/user03/1600963200/RP/1600989060.png
32886,1599385200.0,household,./train/data/user04/1599347400/RP/1599385200.png
42463,1600567500.0,recreation_media,./train/data/user04/1600558200/RP/1600567500.png
45785,1601012280.0,work,./train/data/user04/1600986000/RP/1601012280.png
34427,1599565380.0,outdoor_act,./train/data/user04/1599522960/RP/1599565380.png
33166,1599390180.0,household,./train/data/user04/1599347400/RP/1599390180.png
32456,1599356820.0,meal,./train/data/user04/1599347400/RP/1599356820.png
27268,1601129760.0,recreation_media,./train/data/user03/1601054580/RP/1601129760.png
24325,1600760400.0,work,./train/data/user03/1600707600/RP/1600760400.png
44218,1600823100.0,travel,./train/data/user04/1600816860/RP/1600823100.png
26125,1600929180.0,work,./train/data/user03/1600876800/RP/1600929180.png
9663,1599021120.0,work,./train/data/user02/1598972400/RP/1599021120.png
16050,1599299880.0,household,./train/data/user03/1599231660/RP/1599299880.png
42271,1600568520.0,recreation_media,./train/data/user04/1600558200/RP/1600568520.png
23500,1600673100.0,outdoor_act,./train/data/user03/1600635600/RP/1600673100.png
25099,1600846800.0,work,./train/data/user03/1600792200/RP/1600846800.png
27398,1601122560.0,household,./train/data/user03/1601054580/RP/1601122560.png
3462,1600073940.0,work,./train/data/user01/1600013400/RP/1600073940.png
15040,1599051240.0,recreation_media,./train/data/user03/1598986800/RP/1599051240.png
526,1599305700.0,meal,./train/data/user01/1599269580/RP/1599305700.png
36140,1599887100.0,recreation_etc,./train/data/user04/1599859800/RP/1599887100.png
8343,1601173740.0,community_interaction,./train/data/user01/1601166300/RP/1601173740.png
47243,1601177640.0,travel,./train/data/user04/1601163000/RP/1601177640.png
32724,1599368520.0,travel,./train/data/user04/1599347400/RP/1599368520.png
8871,1598931600.0,meal,./train/data/user02/1598886000/RP/1598931600.png
26905,1600995840.0,work,./train/data/user03/1600963200/RP/1600995840.png
27303,1601090400.0,recreation_etc,./train/data/user03/1601054580/RP/1601090400.png
16788,1599393180.0,recreation_media,./train/data/user03/1599328800/RP/1599393180.png
37083,1599997200.0,personal_care,./train/data/user04/1599957060/RP/1599997200.png
10509,1599212880.0,work,./train/data/user02/1599146220/RP/1599212880.png
7229,1601124180.0,travel,./train/data/user01/1601085900/RP/1601124180.png
9992,1599098820.0,work,./train/data/user02/1599058800/RP/1599098820.png
34866,1599711420.0,socialising,./train/data/user04/1599690000/RP/1599711420.png
3858,1600105980.0,personal_care,./train/data/user01/1600095660/RP/1600105980.png
8526,1601172840.0,community_interaction,./train/data/user01/1601166300/RP/1601172840.png
114,1598879820.0,study,./train/data/user01/1598832660/RP/1598879820.png
7037,1601002620.0,personal_care,./train/data/user01/1601002200/RP/1601002620.png
28722,1598838300.0,work,./train/data/user04/1598828400/RP/1598838300.png
7276,1601117580.0,hobby,./train/data/user01/1601085900/RP/1601117580.png
2676,1599980340.0,recreation_media,./train/data/user01/1599922800/RP/1599980340.png
43825,1600768920.0,meal,./train/data/user04/1600726800/RP/1600768920.png
34076,1599524400.0,work,./train/data/user04/1599522960/RP/1599524400.png
19347,1600068300.0,outdoor_act,./train/data/user03/1600020000/RP/1600068300.png
25958,1600909740.0,work,./train/data/user03/1600876800/RP/1600909740.png
22071,1600514760.0,recreation_etc,./train/data/user03/1600448400/RP/1600514760.png
26462,1601039880.0,recreation_etc,./train/data/user03/1600963200/RP/1601039880.png
29534,1599046740.0,recreation_etc,./train/data/user04/1599001800/RP/1599046740.png
